435.00	0.50000	6.1305	0.16312	514.21	595.77	2.4730	0.80965	1.0066	317.23	4.6455	2.1027e-05	0.029130	vapor
445.00	0.50000	5.9890	0.16697	522.39	605.87	2.4959	0.81691	1.0134	320.70	4.4143	2.1438e-05	0.029983	vapor
455.00	0.50000	5.8540	0.17082	530.63	616.04	2.5185	0.82405	1.0201	324.13	4.1990	2.1846e-05	0.030834	vapor
465.00	0.50000	5.7251	0.17467	538.94	626.27	2.5408	0.83106	1.0267	327.52	3.9980	2.2249e-05	0.031681	vapor
475.00	0.50000	5.6018	0.17851	547.32	636.57	2.5627	0.83795	1.0332	330.87	3.8101	2.2649e-05	0.032526	vapor
485.00	0.50000	5.4839	0.18235	555.76	646.94	2.5843	0.84471	1.0396	334.17	3.6340	2.3045e-05	0.033366	vapor
495.00	0.50000	5.3709	0.18619	564.27	657.37	2.6056	0.85135	1.0460	337.44	3.4689	2.3438e-05	0.034201	vapor
505.00	0.50000	5.2625	0.19002	572.85	667.86	2.6266	0.85788	1.0522	340.68	3.3137	2.3827e-05	0.035031	vapor
515.00	0.50000	5.1585	0.19385	581.48	678.41	2.6473	0.86428	1.0583	343.87	3.1677	2.4213e-05	0.035854	vapor
525.00	0.50000	5.0587	0.19768	590.18	689.02	2.6677	0.87056	1.0644	347.04	3.0300	2.4596e-05	0.036671	vapor
185.00	1.0000	1230.8	0.00081250	0.13786	0.95036	0.0011907	0.95776	1.7168	1136.6	-0.26437	0.00030716	0.20404	liquid
195.00	1.0000	1201.0	0.00083267	17.328	18.161	0.091789	0.94550	1.7264	1072.5	-0.24517	0.00025870	0.19174	liquid
205.00	1.0000	1170.1	0.00085461	34.649	35.504	0.17852	0.93540	1.7435	1008.5	-0.22010	0.00022122	0.17961	liquid
215.00	1.0000	1138.0	0.00087877	52.179	53.058	0.26212	0.92715	1.7689	944.32	-0.18767	0.00019147	0.16762	liquid
225.00	1.0000	1104.1	0.00090571	70.010	70.915	0.34330	0.92053	1.8046	879.51	-0.14556	0.00016723	0.15573	liquid
234.95	1.0000	1068.3	0.00093609	88.162	89.098	0.42237	0.91543	1.8536	813.80	-0.090429	0.00014703	0.14395	liquid
234.95	1.0000	25.918	0.038583	358.71	397.30	1.7341	0.73944	1.1038	221.04	21.573	1.2179e-05	0.013135	vapor
235.00	1.0000	25.909	0.038597	358.76	397.35	1.7344	0.73921	1.1032	221.09	21.557	1.2181e-05	0.013138	vapor
245.00	1.0000	24.300	0.041153	366.82	407.97	1.7786	0.70994	1.0290	228.57	18.904	1.2649e-05	0.013814	vapor
255.00	1.0000	22.954	0.043566	374.48	418.05	1.8190	0.69815	0.99007	235.21	16.780	1.3120e-05	0.014528	vapor
265.00	1.0000	21.794	0.045885	381.95	427.83	1.8566	0.69520	0.96898	241.29	15.054	1.3591e-05	0.015267	vapor
275.00	1.0000	20.774	0.048137	389.32	437.46	1.8923	0.69695	0.95774	246.98	13.625	1.4061e-05	0.016026	vapor
285.00	1.0000	19.865	0.050339	396.67	447.01	1.9264	0.70130	0.95229	252.37	12.419	1.4530e-05	0.016800	vapor
295.00	1.0000	19.047	0.052502	404.02	456.52	1.9592	0.70715	0.95045	257.51	11.387	1.4996e-05	0.017588	vapor
305.00	1.0000	18.304	0.054634	411.39	466.02	1.9909	0.71388	0.95098	262.45	10.491	1.5459e-05	0.018387	vapor
315.00	1.0000	17.624	0.056741	418.80	475.54	2.0216	0.72111	0.95311	267.22	9.7058	1.5918e-05	0.019195	vapor
325.00	1.0000	16.999	0.058825	426.26	485.09	2.0514	0.72864	0.95636	271.85	9.0114	1.6374e-05	0.020012	vapor
335.00	1.0000	16.423	0.060892	433.78	494.67	2.0804	0.73633	0.96042	276.33	8.3928	1.6826e-05	0.020836	vapor
345.00	1.0000	15.887	0.062943	441.36	504.30	2.1088	0.74410	0.96506	280.70	7.8382	1.7275e-05	0.021666	vapor
355.00	1.0000	15.389	0.064980	449.00	513.98	2.1364	0.75189	0.97014	284.96	7.3384	1.7719e-05	0.022502	vapor
365.00	1.0000	14.924	0.067005	456.70	523.70	2.1634	0.75965	0.97554	289.12	6.8857	1.8159e-05	0.023341	vapor
375.00	1.0000	14.489	0.069020	464.47	533.49	2.1899	0.76737	0.98117	293.19	6.4740	1.8595e-05	0.024185	vapor
385.00	1.0000	14.079	0.071025	472.30	543.33	2.2158	0.77502	0.98698	297.18	6.0982	1.9027e-05	0.025031	vapor
395.00	1.0000	13.694	0.073023	480.20	553.23	2.2411	0.78260	0.99291	301.09	5.7539	1.9455e-05	0.025880	vapor
405.00	1.0000	13.331	0.075012	488.17	563.19	2.2660	0.79009	0.99892	304.93	5.4375	1.9879e-05	0.026730	vapor
415.00	1.0000	12.988	0.076995	496.21	573.21	2.2905	0.79748	1.0050	308.70	5.1459	2.0298e-05	0.027580	vapor
425.00	1.0000	12.663	0.078972	504.31	583.29	2.3145	0.80478	1.0111	312.40	4.8764	2.0714e-05	0.028431	vapor
435.00	1.0000	12.354	0.080944	512.48	593.43	2.3381	0.81198	1.0172	316.05	4.6267	2.1126e-05	0.029281	vapor
445.00	1.0000	12.061	0.082910	520.72	603.63	2.3613	0.81907	1.0233	319.64	4.3948	2.1534e-05	0.030129	vapor
455.00	1.0000	11.782	0.084872	529.02	613.89	2.3841	0.82605	1.0294	323.17	4.1790	2.1938e-05	0.030976	vapor
465.00	1.0000	11.517	0.086830	537.39	624.22	2.4065	0.83292	1.0354	326.66	3.9778	2.2339e-05	0.031820	vapor
475.00	1.0000	11.263	0.088784	545.82	634.60	2.4286	0.83968	1.0414	330.09	3.7898	2.2736e-05	0.032660	vapor
485.00	1.0000	11.021	0.090735	554.31	645.05	2.4504	0.84634	1.0474	333.49	3.6138	2.3130e-05	0.033497	vapor
495.00	1.0000	10.790	0.092682	562.87	655.55	2.4718	0.85288	1.0533	336.83	3.4488	2.3520e-05	0.034329	vapor
